Important Helper,Shift logic,Sell-in price,Category,PCT,BG,PDT,Customer ID,Customer,Anker SKU,202534,202535,202536,202537,202538,202539,202540,202541,202542,202543,202544,202545,202546,202547,202548,202549,202550,202551,202552
724A2636J21-1,2,15,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2636J21-1,$0.00,$0.00,$0.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00
724Y1811JA1-1,2,89.99,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,Y1811JA1-1,$0.00,$0.00,$0.00,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97,$269.97
724A2341111,2,45,Charging,US_CH,Mobile Charging IPMT,Charger,724,MicroCenter,A2341111,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A8356H11-1,2,21,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A8356H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00
724A2340111,2,61,Charging,US_CH,Mobile Charging IPMT,Charger,724,MicroCenter,A2340111,$0.00,$0.00,$0.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00,$244.00
724A83A91A1,2,211,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A83A91A1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A8373H11,2,33,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A8373H11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A83991A1,2,168,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A83991A1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A2148112,2,51,Charging,US_CH,Mobile Charging IPMT,Charger,724,MicroCenter,A2148112,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A2668111,2,29,Charging,US_CH,Mobile Charging IPMT,Charger,724,MicroCenter,A2668111,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A83A8H11,2,62,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A83A8H11,$0.00,$0.00,$0.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00,$186.00
724A7726J11,2,10.81,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A7726J11,$0.00,$0.00,$0.00,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29,$97.29
724A7726J21,2,10.81,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A7726J21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.86,$64.86,$64.86,$64.86,$64.86,$64.86,$64.86,$64.86
724A1653H11-1,2,16.49,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A1653H11-1,$0.00,$0.00,$0.00,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74,$428.74
724B2557J11-1,2,60,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B2557J11-1,$0.00,$0.00,$0.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00
724B25M1111-1,2,50,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B25M1111-1,$0.00,$0.00,$0.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00
724B2932H11-1,2,30,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B2932H11-1,$0.00,$0.00,$0.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00
724A1654H11-1,2,46,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1654H11-1,$0.00,$0.00,$0.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00,$874.00
724A2642J11-1,2,9,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2642J11-1,$0.00,$0.00,$0.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00,$117.00
724A2667J11-1,2,29,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2667J11-1,$0.00,$0.00,$0.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00,$580.00
724A81H6H21-1,2,3.55,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A81H6H21-1,$0.00,$0.00,$0.00,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65,$365.65
724A81F7H11-1,2,6.29,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A81F7H11-1,$0.00,$0.00,$0.00,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49,$509.49
724A81H7H21-1,2,6.03,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A81H7H21-1,$0.00,$0.00,$0.00,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84,$168.84
724A1259H11-1,2,26.67,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1259H11-1,$0.00,$0.00,$0.00,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05,$400.05
724B2326J21-1,2,12,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,B2326J21-1,$0.00,$0.00,$0.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00,$948.00
724A2654J21-1,2,5.75,Charging,US_CH,Mobile Charging IPMT,Charger,724,MicroCenter,A2654J21-1,$0.00,$0.00,$0.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00,$621.00
724A8014H21-1,2,8.5,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A8014H21-1,$0.00,$0.00,$0.00,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50,$195.50
724A81B6H21-1,2,7.5,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A81B6H21-1,$0.00,$0.00,$0.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00,$480.00
724B2335J22-1,2,14.4,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,B2335J22-1,$0.00,$0.00,$0.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00,$432.00
724A81B7H21-1,2,8.5,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A81B7H21-1,$0.00,$0.00,$0.00,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50,$280.50
724A1388H11-1,2,19.2,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A1388H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60,$633.60
724A1339111-1,2,50.6,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1339111-1,$0.00,$0.00,$0.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00,$506.00
724A1336011,2,75.38,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1336011,$0.00,$0.00,$0.00,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42,$678.42
724A1294H61,2,85,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1294H61,$0.00,$0.00,$0.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00,$255.00
724A2674J11-1,2,19.2,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2674J11-1,$0.00,$0.00,$0.00,"$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60","$1,785.60"
724A2326J21-1,2,9.6,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2326J21-1,$0.00,$0.00,$0.00,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20,$643.20
724A2643J11-1,2,14,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,A2643J11-1,$0.00,$0.00,$0.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00,$406.00
724A83A2H11,2,47,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,724,MicroCenter,A83A2H11,$0.00,$0.00,$0.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00,$705.00
724B9110H11-1,2,#N/A,Charging,US_CH,Mobile Charging IPMT,Essential,724,MicroCenter,B9110H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
724A1664H11-1,2,41.59,Charging,US_CH,Mobile Charging IPMT,Battery,724,MicroCenter,A1664H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,486.20",$0.00,$0.00,$0.00,$748.62,$748.62,$748.62,$748.62,$748.62,$748.62,$748.62,$748.62,$748.62,$748.62
724B25M8J11-1,2,57.99,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B25M8J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,077.40",$0.00,$0.00,$0.00,"$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74","$1,507.74"
724B25X1J11,2,29.43,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B25X1J11,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,063.20",$0.00,$0.00,$0.00,$706.32,$706.32,$706.32,$706.32,$706.32,$706.32,$706.32,$706.32,$706.32,$706.32
724B2544J11-1,2,38.99,Charging,US_CH,Mobile Charging IPMT,Wireless,724,MicroCenter,B2544J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,256.60",$0.00,$0.00,$0.00,"$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66","$1,325.66"
52241A1667Z21,2,22,Charging,US_CH,Mobile Charging IPMT,Battery,52241,Mobimax - Brazil,A1667Z21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
52241A1667Z31,2,26,Charging,US_CH,Mobile Charging IPMT,Battery,52241,Mobimax - Brazil,A1667Z31,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A81H6H11-1,2,5.45,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81H6H11-1,$0.00,$0.00,$0.00,$397.85,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65,$528.65
51693A8013H21-1,2,7.8,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A8013H21-1,$0.00,$0.00,$0.00,$179.40,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00,$741.00
51693A8014H21-1,2,11,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A8014H21-1,$0.00,$0.00,$0.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00,$451.00
51693A81F6H21-1,2,6.25,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81F6H21-1,$0.00,$0.00,$0.00,$137.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50,$287.50
51693A81F7H21-1,2,7.45,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81F7H21-1,$0.00,$0.00,$0.00,$208.60,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00,$298.00
51693A81F7H11-1,2,7.45,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81F7H11-1,$0.00,$0.00,$0.00,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30,$402.30
51693A81B6H21-1,2,7.69,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81B6H21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50,$384.50
51693A81B7H21-1,2,10.5,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A81B7H21-1,$0.00,$0.00,$0.00,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50,$493.50
51693A2631J21-1,2,8.24,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A2631J21-1,$0.00,$0.00,$0.00,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52,$395.52
51693A2326J21-1,2,13.74,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A2326J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52,$659.52
51693A2664J11-1,2,21.99,Charging,US_CH,Mobile Charging IPMT,Charger,51693,NEXCOM,A2664J11-1,$0.00,$0.00,$0.00,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90,$219.90
51693A2667J11-1,2,25.29,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A2667J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67,$581.67
51693A1653H11-1,2,16.49,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A1653H11-1,$0.00,$0.00,$0.00,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27,$379.27
51693A1248H11-1,2,21.99,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A1248H11-1,$0.00,$0.00,$0.00,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68,$703.68
51693A1618H11-1,2,21.99,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A1618H11-1,$0.00,$0.00,$0.00,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95,$109.95
51693A1654H11-1,2,48,Charging,US_CH,Mobile Charging IPMT,Battery,51693,NEXCOM,A1654H11-1,$0.00,$0.00,$0.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00,$864.00
51693B2548JF1-1,2,13.74,Charging,US_CH,Mobile Charging IPMT,Wireless,51693,NEXCOM,B2548JF1-1,$0.00,$0.00,$0.00,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98,$370.98
51693B2557J11-1,2,60.49,Charging,US_CH,Mobile Charging IPMT,Wireless,51693,NEXCOM,B2557J11-1,$0.00,$0.00,$0.00,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45,$302.45
51693A2736H11-1,2,16.49,Charging,US_CH,Mobile Charging IPMT,Wireless,51693,NEXCOM,A2736H11-1,$0.00,$0.00,$0.00,$247.35,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11,$643.11
51693A8895H21-1,2,11,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A8895H21-1,$0.00,$0.00,$0.00,"$12,650.00",$0.00,$0.00,$0.00,"$3,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A84N0H11-1,2,22.09,Charging,US_CH,Mobile Charging IPMT,Charger,51693,NEXCOM,A84N0H11-1,$0.00,$0.00,$0.00,"$23,194.50",$0.00,$0.00,$0.00,"$5,566.68",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A1695H11,2,48.62,Charging,US_CH,Mobile Charging IPMT,Essential,51693,NEXCOM,A1695H11,$0.00,$0.00,$0.00,"$48,620.00",$0.00,$0.00,$0.00,"$12,252.24",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693B87310A1,2,6.6,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,51693,NEXCOM,B87310A1,$0.00,$0.00,$0.00,"$6,930.00",$0.00,$0.00,$0.00,"$1,663.20",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A82E2021,2,6.56,Charging,US_CH,Mobile Charging IPMT,Charger,51693,NEXCOM,A82E2021,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,544.00",$0.00,$0.00,$0.00,"$1,653.12",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A82E2022,2,7.44,Charging,US_CH,Mobile Charging IPMT,Charger,51693,NEXCOM,A82E2022,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,300.00",$0.00,$0.00,"$1,874.88",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A2154111,2,17,Charging,US_CH,Mobile Charging IPMT,Charger,51693,NEXCOM,A2154111,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,468.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A83740A1,2,27.63,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,51693,NEXCOM,A83740A1,$0.00,$0.00,$0.00,"$8,289.00",$0.00,"$5,636.52",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A83D2HA1,2,14.87,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,51693,NEXCOM,A83D2HA1,$0.00,$0.00,$0.00,"$1,858.75",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A83700A2,2,8.42,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,51693,NEXCOM,A83700A2,$0.00,$0.00,$0.00,"$2,526.00",$0.00,"$1,717.68",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
51693A8312HA1-1,2,10.71,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,51693,NEXCOM,A8312HA1-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,184.84",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
2074A81H6H11-1,1,2.25,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81H6H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,625.00","$5,625.00",$0.00,"$4,500.00",$0.00,"$9,000.00",$0.00,"$5,625.00",$0.00,"$5,625.00",$0.00,"$6,750.00",$0.00,"$6,750.00"
2074A81F6H11-1,1,2.25,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81F6H11-1,$0.00,$0.00,$0.00,$0.00,"$5,625.00","$4,500.00",$0.00,"$4,500.00",$0.00,"$4,500.00","$4,500.00","$5,625.00",$0.00,"$5,625.00",$0.00,"$6,750.00",$0.00,"$6,750.00",$0.00
2074A81F5H21-1,1,1.37,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81F5H21-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,740.00","$5,480.00","$2,740.00",$0.00,"$2,740.00","$2,740.00","$2,740.00",$0.00,"$2,740.00",$0.00,"$2,740.00",$0.00,"$2,740.00",$0.00
2074A2628JD2-1,1,6,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A2628JD2-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
2074A81H5H11,1,2,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81H5H11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",$0.00,"$8,000.00",$0.00,"$4,000.00",$0.00,"$4,000.00",$0.00,"$4,000.00",$0.00,"$4,000.00",$0.00,"$4,000.00"
2074A81H6H21-1,1,2.25,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81H6H21-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,500.00",$0.00,$0.00,"$4,500.00",$0.00,"$4,500.00","$5,625.00",$0.00,"$5,625.00",$0.00,"$6,750.00",$0.00,"$6,750.00",$0.00
2074A81F6H21-1,1,2.25,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81F6H21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,500.00",$0.00,"$4,500.00",$0.00,$0.00,"$5,625.00",$0.00,"$5,625.00",$0.00,"$6,750.00",$0.00,"$6,750.00"
2074A81H7H21-1,1,3.5,Charging,US_CH,Mobile Charging IPMT,Essential,2074,ROSS,A81H7H21-1,$0.00,$0.00,$0.00,$0.00,"$7,000.00",$0.00,$0.00,$0.00,"$7,000.00",$0.00,"$7,000.00","$7,000.00",$0.00,"$7,000.00",$0.00,"$8,750.00",$0.00,"$8,750.00",$0.00
1741B2557J11-1,2,48.05,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Superior Communications,B2557J11-1,$0.00,$0.00,$0.00,"$2,883.00","$2,738.85","$2,498.60","$2,546.65","$2,306.40","$2,450.55","$2,354.45","$2,066.15","$2,402.50","$2,402.50","$2,210.30","$2,546.65","$1,922.00","$2,450.55","$2,162.25","$2,162.25"
1741B25M1111-1,2,45.6,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Superior Communications,B25M1111-1,$0.00,$0.00,$0.00,"$2,143.20","$1,915.20","$2,052.00","$2,143.20","$2,462.40","$2,188.80","$2,234.40","$2,006.40","$2,052.00","$1,960.80","$2,052.00","$1,824.00","$2,143.20","$1,960.80","$1,915.20","$1,960.80"
1741B2932H11-1,2,25.65,Charging,US_CH,Mobile Charging IPMT,Wireless,1741,Superior Communications,B2932H11-1,$0.00,$0.00,$0.00,"$1,487.70","$1,385.10","$1,205.55","$1,256.85","$1,256.85","$1,256.85","$1,256.85","$1,333.80","$1,308.15","$1,436.40","$1,308.15","$1,000.35","$1,205.55","$1,410.75","$1,051.65","$1,026.00"
1963A2643J11-1,2,16.55,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2643J11-1,$0.00,$0.00,$0.00,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75
1963A81H6H11-1,2,5.25,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81H6H11-1,$0.00,$0.00,$0.00,$78.75,$78.75,$78.75,$78.75,"$2,178.75",$78.75,"$2,178.75",$78.75,"$2,178.75",$78.75,"$2,178.75",$78.75,"$2,178.75",$78.75,"$2,178.75",$78.75
